id,created_at,text
860797579499511808,2017-05-06 10:05:10,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860797566077685764,2017-05-06 10:05:07,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860797461543043074,2017-05-06 10:04:42,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860797189479579648,2017-05-06 10:03:37,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860797165194452992,2017-05-06 10:03:31,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860797153421152256,2017-05-06 10:03:28,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860797129018626048,2017-05-06 10:03:23,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860796920083632128,2017-05-06 10:02:33,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860796736645640193,2017-05-06 10:01:49,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860796725270675456,2017-05-06 10:01:46,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860796701342285824,2017-05-06 10:01:41,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860796691439427584,2017-05-06 10:01:38,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860796487822737408,2017-05-06 10:00:50,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860796375092436992,2017-05-06 10:00:23,b'How to Register Cyber Crime Report of Cyber Crime with #Rajasthan Police https://t.co/NQWR6X30M2'
860796355022790656,2017-05-06 10:00:18,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860796325461229568,2017-05-06 10:00:11,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860796314891702273,2017-05-06 10:00:08,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860796230435299329,2017-05-06 09:59:48,"b'Earliest known record moustache #300BC ,diff types #walrus #imperial #handlebar #petithandlebar #Germany to\xe2\x80\xa6 https://t.co/aRCDhTHV17'"
860796089905012737,2017-05-06 09:59:15,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860795808815259648,2017-05-06 09:58:08,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860795591730708480,2017-05-06 09:57:16,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860795572931796996,2017-05-06 09:57:12,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860795547917012993,2017-05-06 09:57:06,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860795535967506432,2017-05-06 09:57:03,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860795371840090112,2017-05-06 09:56:24,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860794951382188033,2017-05-06 09:54:43,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860794873649127424,2017-05-06 09:54:25,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860794846365143040,2017-05-06 09:54:18,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860794833505361920,2017-05-06 09:54:15,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860794680451112960,2017-05-06 09:53:39,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860794516558708736,2017-05-06 09:53:00,"b'RT @JaanaHirsikanga: ""I want to study, which wouldn\xe2\x80\x99t happen if I married at the age of 6 or 14."" #Rajasthan #ChildBride #intia #india\n htt\xe2\x80\xa6'"
860794474485739520,2017-05-06 09:52:50,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860794372207427592,2017-05-06 09:52:25,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860794347393961986,2017-05-06 09:52:19,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860794336392265729,2017-05-06 09:52:17,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860794165252116480,2017-05-06 09:51:36,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860793927783329792,2017-05-06 09:50:39,b'Top 5 Places to visit in #Rajasthan | #IndiaTravel | By #Rajasthani Superh... https://t.co/ri24ckuHT2 via @YouTube'
860793857092444160,2017-05-06 09:50:22,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860793831289049092,2017-05-06 09:50:16,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860793820954345473,2017-05-06 09:50:14,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860793755820896256,2017-05-06 09:49:58,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860793522999353345,2017-05-06 09:49:03,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860793472990695424,2017-05-06 09:48:51,b'RT @JIMS_JAIPUR1: Best B School #Jaipur #Rajasthan #Ajmer #Udaipur #Jodhpur #Jaisalmer #Kota #Alwar https://t.co/uCNZT7OT9g'
860793151065161728,2017-05-06 09:47:34,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860793124343267328,2017-05-06 09:47:28,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860793114952323075,2017-05-06 09:47:26,"b'RT @KashmirLobby: A #Kashmiri researcher, Hashim Sofi, 27, left #BITS #Pilani #Rajasthan for his hometown in occupied #Kashmir after facing\xe2\x80\xa6'"
860793114063024128,2017-05-06 09:47:25,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860793048761999361,2017-05-06 09:47:10,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860792685463863296,2017-05-06 09:45:43,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860792661078228992,2017-05-06 09:45:37,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860792658448367616,2017-05-06 09:45:37,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860792650013655041,2017-05-06 09:45:35,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860792481624883200,2017-05-06 09:44:55,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860792217895436288,2017-05-06 09:43:52,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860792216553365505,2017-05-06 09:43:51,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860792191324573696,2017-05-06 09:43:45,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860792179198894080,2017-05-06 09:43:42,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860791969903132672,2017-05-06 09:42:53,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860791705641013251,2017-05-06 09:41:50,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860791674913472512,2017-05-06 09:41:42,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860791663295250433,2017-05-06 09:41:39,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860791612774825984,2017-05-06 09:41:27,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860791480587362304,2017-05-06 09:40:56,b'RT @JIMS_JAIPUR1: Best B School #Jaipur #Rajasthan #Ajmer #Udaipur #Jodhpur #Jaisalmer #Kota #Alwar https://t.co/uCNZT7OT9g'
860791433577472000,2017-05-06 09:40:45,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860791242602315776,2017-05-06 09:39:59,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860791217893761024,2017-05-06 09:39:53,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860791204845191168,2017-05-06 09:39:50,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860791125719736320,2017-05-06 09:39:31,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860790884610080768,2017-05-06 09:38:34,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860790793954443264,2017-05-06 09:38:12,b'RT @JIMS_JAIPUR1: Best B School #Jaipur #Rajasthan #Ajmer #Udaipur #Jodhpur #Jaisalmer #Kota #Alwar https://t.co/ZcScJEcxpo'
860790709544144896,2017-05-06 09:37:52,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860790577906016256,2017-05-06 09:37:21,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860790554082164736,2017-05-06 09:37:15,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860790541050552320,2017-05-06 09:37:12,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860790377904611328,2017-05-06 09:36:33,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860790089684615168,2017-05-06 09:35:24,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860790065051586560,2017-05-06 09:35:18,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860790053169012736,2017-05-06 09:35:16,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860789891642179584,2017-05-06 09:34:37,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860789617942908928,2017-05-06 09:33:32,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860789580248760321,2017-05-06 09:33:23,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860789484270477312,2017-05-06 09:33:00,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860789388724260866,2017-05-06 09:32:37,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860789318499000320,2017-05-06 09:32:20,b'Summer is HIGH\nTravel to the city of #LAKES #UDAIPUR #RAJASTHAN \nONE-WAY cab at your door step\n#UDAIPUR #JAIPUR\xe2\x80\xa6 https://t.co/8Ac2n0pAcd'
860789300895531008,2017-05-06 09:32:16,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860788834002386945,2017-05-06 09:30:25,b'RT @JIMS_JAIPUR1: Best B School #Jaipur #Rajasthan #Ajmer #Udaipur #Jodhpur #Jaisalmer #Kota #Alwar https://t.co/uCNZT7OT9g'
860788825098006528,2017-05-06 09:30:23,b'The #Vansda #National #Park (VNP) is #located in which #state? \n#Rajasthan #Punjab #Assam #Gujarat\n#Quiz\xe2\x80\xa6 https://t.co/9jf77GYttZ'
860788782680997890,2017-05-06 09:30:13,b'Best B School #Jaipur #Rajasthan #Ajmer #Udaipur #Jodhpur #Jaisalmer #Kota #Alwar https://t.co/uCNZT7OT9g'
860788744495824896,2017-05-06 09:30:04,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860788396230295552,2017-05-06 09:28:40,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860788169523945472,2017-05-06 09:27:46,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860788149731065856,2017-05-06 09:27:42,b'@narendramodi If there is a short age of doctors in remote/difficult areas then how come among first 200... 199 are\xe2\x80\xa6 https://t.co/Hf7BvFlDhJ'
860788084778061824,2017-05-06 09:27:26,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860787998090186753,2017-05-06 09:27:06,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860787955085922305,2017-05-06 09:26:55,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860787927734812672,2017-05-06 09:26:49,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860787711824732160,2017-05-06 09:25:57,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860787539992616960,2017-05-06 09:25:16,"b'JC Digital Sales Specialist\nReliance Jio Infocomm Limited - #sawai #madhopur, #rajasthan'"
860787394773045248,2017-05-06 09:24:42,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860787208474812416,2017-05-06 09:23:57,"b'Assistant Branch Manager / Branch Manager \xe2\x80\x93 Agency - Jodhpur\nAditya Birla Group - #Jodhpur, #rajasthan'"
860787011254456320,2017-05-06 09:23:10,"b'@narendramodi In #Rajasthan,there is only 1 ""Meritorious"" candidate among first 200 due to 199 ""Incentive driven doctors"".. 1/2'"
860786876138930178,2017-05-06 09:22:38,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860786793683099648,2017-05-06 09:22:18,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860786714716942337,2017-05-06 09:22:00,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860786606222983168,2017-05-06 09:21:34,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860786544621174784,2017-05-06 09:21:19,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860786123093680129,2017-05-06 09:19:39,b'RT @KamatGurudas: I Congratulate Avinash Pande Ex MP for being given charge of #Rajasthan and wish him and @INC_Rajasthan all the Best! @Sa\xe2\x80\xa6'
860785586709213184,2017-05-06 09:17:31,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860785447857000448,2017-05-06 09:16:58,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860785368265773056,2017-05-06 09:16:39,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860785311260868609,2017-05-06 09:16:25,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860784620752654336,2017-05-06 09:13:40,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860784508676603904,2017-05-06 09:13:14,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860784430167842816,2017-05-06 09:12:55,"b'We thank Dinesh bishnoi for registering as #AB+ blood donor in #Sanchore, #Rajasthan #Friends2Support'"
860784423435771906,2017-05-06 09:12:53,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860783484415102977,2017-05-06 09:09:09,b'A #man looks out over the busy #market around the #clock tower in #Jodhpur #Rajasthan #India\xe2\x80\xa6 https://t.co/K1ptx0zUw2'
860783461736398848,2017-05-06 09:09:04,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860783386645864450,2017-05-06 09:08:46,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860783200812978176,2017-05-06 09:08:02,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860782122809696256,2017-05-06 09:03:45,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860781965632393217,2017-05-06 09:03:07,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860781861127180288,2017-05-06 09:02:42,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860781445299793920,2017-05-06 09:01:03,b'This man is on a mission to paint the deserts of #Rajasthan green! #agriculture https://t.co/Oq7rBQbWC7 https://t.co/K6UWEWClun'
860780677129682944,2017-05-06 08:58:00,b'RT @hoponandhopoff: Top #restaurants in #jaipur serving a truly #global #grub #Rajasthan @TourismRajsthan @incredibleindia \nhttps://t.co/gt\xe2\x80\xa6'
860780528684769280,2017-05-06 08:57:25,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860780404306919424,2017-05-06 08:56:55,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860780360124186624,2017-05-06 08:56:45,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860780281598550016,2017-05-06 08:56:26,"b'RT @cdgchokhidhani: Fulfill your shopping binge of the real essence of #Rajasthan at #Kalagram, #ChokhiDhani #Village, #Jaipur, #Rajasthant\xe2\x80\xa6'"
860780000936701954,2017-05-06 08:55:19,b'RT @JIMS_JAIPUR1: Best B School #Jaipur #Rajasthan #Ajmer #Udaipur #Jodhpur #Jaisalmer #Kota #Alwar https://t.co/ZcScJEcxpo'
860779699861159937,2017-05-06 08:54:07,"b""Happy B'day to #Rajasthan skipper #PankajSingh I salute your spirit @CricketRaj @LalitKModi https://t.co/yfwavjHmTZ via @wordpressdotcom"""
860779377528844291,2017-05-06 08:52:50,"b'Fulfill your shopping binge of the real essence of #Rajasthan at #Kalagram, #ChokhiDhani #Village, #Jaipur,\xe2\x80\xa6 https://t.co/lNtPsNFfYw'"
860779011840000001,2017-05-06 08:51:23,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860778907343048704,2017-05-06 08:50:58,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860778767731482624,2017-05-06 08:50:25,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860777316946812928,2017-05-06 08:44:39,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860777129541115904,2017-05-06 08:43:54,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860777029519589376,2017-05-06 08:43:30,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860776022853115904,2017-05-06 08:39:30,"b""RT @NeerajaKona: There's beauty in every corner #Rajasthan #shootlife #loveatfirstsight \xe2\x9d\xa4\xef\xb8\x8f\xef\xb8\x8f https://t.co/6RTMv2x0pk"""
860775749313150976,2017-05-06 08:38:25,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860775723463606273,2017-05-06 08:38:19,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860775710096478208,2017-05-06 08:38:16,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860775369590190081,2017-05-06 08:36:55,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860775339852668928,2017-05-06 08:36:48,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860775328494387200,2017-05-06 08:36:45,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860774946414264320,2017-05-06 08:35:14,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860774914013372416,2017-05-06 08:35:06,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860774902411874304,2017-05-06 08:35:03,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860774257042706432,2017-05-06 08:32:29,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860774226185175042,2017-05-06 08:32:22,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860774200541237248,2017-05-06 08:32:16,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860774124246810624,2017-05-06 08:31:58,b'#InterHouseMaskMakingCompetition was organised at Seedling Public School \xe2\x80\x93 CBSE. #Creativity #Fun #Art #Learn\xe2\x80\xa6 https://t.co/UGTWtU8QNU'
860773449291182080,2017-05-06 08:29:17,b'Best B School #Jaipur #Rajasthan #Ajmer #Udaipur #Jodhpur #Jaisalmer #Kota #Alwar https://t.co/ZcScJEcxpo'
860773439925137408,2017-05-06 08:29:15,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860773412687368192,2017-05-06 08:29:08,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
